scorer,,,Blender,Blender,Blender,Blender,Blender,Blender,Blender,Blender,Blender,Blender,Blender,Blender,Blender,Blender,Blender,Blender,Blender,Blender,Blender,Blender,Blender,Blender,Blender,Blender,Blender,Blender,Blender,Blender,Blender,Blender,Blender,Blender,Blender,Blender,Blender,Blender,Blender,Blender,Blender,Blender,Blender,Blender
labeled-data,Blender,cylinder_bw_cam10_Frame_0105.png,342.4,327.9,309.12,290.0,318.25,313.94,319.94,314.38,287.27,297.44,265.24,320.97,297.9,323.73,317.45,331.09,327.19,332.95,309.66,340.2,319.74,341.16,329.2,336.38,265.17,303.37,270.83,337.23,284.81,331.33,285.88,328.12,271.02,355.11,298.31,356.44,243.72,348.88,223.22,375.13,177.14,409.21
labeled-data,Blender,cylinder_bw_cam10_Frame_0106.png,318.39,243.97,274.93,265.71,293.23,283.0,298.89,267.37,266.89,287.84,264.97,316.65,295.25,283.19,315.78,281.99,317.71,272.13,302.16,297.36,319.95,308.02,327.4,299.31,270.03,301.51,270.64,337.97,281.14,327.68,294.93,333.97,268.38,359.06,295.22,358.38,251.78,347.31,229.84,358.71,187.64,389.75
labeled-data,Blender,cylinder_bw_cam10_Frame_0107.png,317.11,235.68,273.51,259.82,294.15,274.11,298.33,259.73,271.07,286.98,264.97,316.65,295.31,276.82,316.88,282.2,317.92,271.8,303.15,284.13,319.5,279.15,325.66,269.36,268.39,301.17,270.88,337.16,278.68,326.54,293.2,323.92,282.04,355.97,308.56,355.11,252.48,347.33,230.85,358.75,252.83,367.98
labeled-data,Blender,cylinder_bw_cam10_Frame_0108.png,337.87,303.66,297.12,300.56,340.23,313.64,324.38,310.66,294.63,301.19,269.27,321.06,298.19,321.09,314.52,327.35,315.85,326.83,319.57,318.04,330.34,335.84,338.03,341.64,272.37,324.3,242.99,342.98,244.42,334.39,280.38,347.58,244.81,357.77,270.83,368.07,245.27,344.08,237.05,357.98,196.94,379.84
labeled-data,Blender,cylinder_bw_cam3_Frame_0097.png,369.27,247.83,385.79,241.28,345.37,246.04,367.59,248.88,353.71,246.94,350.8,262.31,380.07,265.63,379.48,280.68,382.91,277.06,353.89,268.34,369.55,267.87,374.9,265.44,378.24,268.31,367.21,292.18,382.22,304.61,345.3,280.76,336.05,289.76,338.04,305.84,348.93,267.82,334.85,247.35,295.51,235.68
labeled-data,Blender,cylinder_bw_cam3_Frame_0098.png,393.25,321.2,389.46,285.68,357.52,300.35,379.13,304.76,364.89,274.25,353.1,267.99,378.48,294.04,377.71,309.06,383.36,314.46,356.21,300.76,361.01,308.83,365.06,316.88,368.33,276.75,358.88,274.28,376.95,286.11,336.43,282.91,330.54,266.17,323.63,283.13,339.33,261.44,317.47,246.23,296.96,215.69
labeled-data,Blender,cylinder_bw_cam3_Frame_0099.png,369.4,327.77,391.33,297.22,351.14,293.52,370.11,308.3,363.39,275.26,353.1,267.99,374.52,310.13,371.39,320.44,378.74,324.91,343.54,300.82,354.34,299.98,357.82,308.13,366.81,277.47,354.83,273.92,367.61,282.43,338.34,276.06,337.34,287.19,331.09,303.72,339.18,261.46,316.71,246.41,294.99,215.89
labeled-data,Blender,cylinder_bw_cam3_Frame_0100.png,302.94,370.61,340.52,376.62,336.25,342.99,327.53,365.82,358.74,345.34,380.16,343.0,346.78,375.83,353.77,376.91,346.23,380.84,338.34,357.63,331.32,351.95,332.74,359.18,382.42,346.67,389.29,366.26,374.22,380.84,365.87,339.72,390.0,346.2,366.38,347.56,400.96,338.51,416.76,317.52,437.65,278.71
labeled-data,Blender,cylinder_bw_cam3_Frame_0101.png,302.83,382.16,345.02,373.57,323.01,345.44,324.46,369.32,357.59,346.83,380.01,345.63,347.89,377.19,337.78,385.32,332.71,391.74,330.46,355.96,337.26,371.03,328.8,374.34,375.81,364.48,398.33,366.04,388.73,383.26,362.71,344.86,381.44,346.19,359.16,346.41,402.16,344.84,422.3,328.67,466.36,308.66
labeled-data,Blender,cylinder_bw_cam3_Frame_0102.png,298.34,361.06,332.46,363.24,330.6,332.37,322.0,354.86,356.83,341.05,380.04,343.03,341.72,371.37,348.96,376.02,342.33,381.12,336.39,355.25,338.65,373.16,330.18,376.73,384.35,367.68,403.79,363.59,395.6,381.29,363.22,345.99,388.19,346.59,366.61,347.76,402.09,342.17,418.7,325.96,435.88,293.52
labeled-data,Blender,cylinder_bw_cam3_Frame_0103.png,314.08,362.95,350.56,366.49,347.8,336.8,338.53,358.26,363.4,336.78,382.47,343.24,362.81,369.9,360.96,374.44,354.63,379.81,350.52,346.34,345.68,363.37,336.72,366.31,375.19,359.66,395.5,365.72,388.53,383.96,362.29,345.96,388.2,346.04,368.18,346.17,403.25,344.23,419.42,326.44,436.19,289.81
labeled-data,Blender,cylinder_bw_cam3_Frame_0104.png,319.35,371.39,348.2,364.83,339.85,333.5,338.53,358.26,364.89,333.38,383.32,341.09,362.03,369.4,360.73,374.08,354.69,379.74,349.18,345.11,344.84,361.25,336.06,364.69,384.01,354.19,384.07,369.16,371.16,385.2,365.41,331.55,377.46,347.51,355.09,354.1,400.18,346.12,410.2,325.97,410.64,284.27
labeled-data,Blender,cylinder_bw_cam3_Frame_0105.png,319.4,369.3,348.46,362.05,339.6,331.06,338.55,355.84,365.66,332.19,383.32,341.09,356.96,371.85,340.8,373.23,332.41,374.41,346.8,355.63,338.68,370.09,330.68,372.23,385.69,354.1,380.32,369.81,370.62,387.43,365.44,330.67,377.41,347.85,356.53,355.24,399.28,345.55,410.61,326.3,435.05,293.6
labeled-data,Blender,cylinder_bw_cam3_Frame_0106.png,340.14,319.21,378.41,339.64,359.97,308.01,356.63,325.2,382.05,318.21,383.16,337.78,360.77,351.29,342.56,355.01,340.97,353.61,352.65,329.03,338.33,336.05,332.18,335.13,382.13,357.93,380.53,369.1,372.73,387.36,358.87,339.35,381.45,348.15,358.0,353.96,393.15,347.76,406.21,320.0,427.63,280.75
labeled-data,Blender,cylinder_bw_cam3_Frame_0107.png,341.3,314.98,379.56,333.95,359.22,301.68,357.13,319.8,378.86,320.63,383.04,338.79,359.2,346.7,342.01,353.9,340.77,353.17,351.67,319.81,338.89,327.21,333.7,324.16,382.29,358.12,380.06,368.78,374.7,387.63,358.45,334.02,367.69,351.68,347.43,357.53,392.07,347.29,405.39,319.67,384.4,282.66
labeled-data,Blender,cylinder_bw_cam3_Frame_0108.png,322.82,392.78,359.11,367.48,321.34,352.48,334.93,372.97,360.07,346.07,380.16,343.0,358.57,376.98,343.46,384.48,341.49,392.34,338.79,353.18,329.72,357.96,323.33,364.09,379.24,366.34,401.98,361.39,403.88,380.56,369.11,343.79,397.08,339.82,377.89,341.51,397.32,335.84,399.12,306.3,419.3,263.31
labeled-data,Blender,cylinder_bw_cam4_Frame_0097.png,278.64,504.88,252.94,556.84,308.95,553.48,280.01,537.48,296.83,576.37,299.04,601.01,263.05,552.87,266.48,537.1,261.6,529.95,298.73,541.15,278.19,532.47,271.59,523.44,265.08,597.38,279.12,603.82,261.07,589.92,309.7,577.24,321.75,608.47,319.5,585.36,305.52,634.25,322.68,671.21,383.28,683.93
labeled-data,Blender,cylinder_bw_cam4_Frame_0098.png,251.94,533.87,251.23,569.06,295.01,541.29,267.28,551.36,283.21,567.75,297.92,600.22,265.68,581.89,268.34,574.4,262.44,568.75,296.57,545.52,289.57,559.41,284.99,559.53,277.54,595.78,285.13,633.74,262.05,623.26,321.18,606.6,329.22,642.76,338.85,623.27,316.54,636.82,348.89,669.23,384.63,740.24
labeled-data,Blender,cylinder_bw_cam4_Frame_0099.png,282.21,522.41,251.13,549.93,302.7,550.01,279.3,544.44,285.31,566.88,297.92,600.22,272.3,573.81,278.52,554.11,269.16,551.74,312.58,555.65,298.23,572.48,292.8,572.28,278.1,607.37,294.68,643.62,277.3,626.32,318.69,583.38,319.9,615.12,328.56,594.61,316.75,636.62,350.01,667.95,387.77,737.61
labeled-data,Blender,cylinder_bw_cam4_Frame_0100.png,359.74,465.4,318.78,440.84,322.84,477.02,332.72,464.23,297.68,461.41,272.41,480.63,312.15,458.66,304.64,477.98,313.0,473.97,320.59,492.05,328.5,478.06,326.92,478.03,271.26,459.14,263.43,479.11,282.03,468.43,287.82,502.28,259.76,520.09,284.68,527.62,246.24,505.44,222.25,536.28,183.94,587.45
labeled-data,Blender,cylinder_bw_cam4_Frame_0101.png,358.97,446.58,314.0,436.54,337.91,469.16,336.03,454.12,298.89,465.9,272.61,483.19,310.41,455.83,320.35,468.08,326.28,462.18,329.48,479.5,322.36,486.9,331.67,483.62,279.09,470.36,252.77,490.16,264.71,474.28,292.35,491.71,268.07,514.59,293.32,520.77,245.37,505.82,216.87,535.32,154.1,568.3
labeled-data,Blender,cylinder_bw_cam4_Frame_0102.png,365.47,475.04,327.33,445.23,329.3,484.82,338.99,471.09,299.57,465.62,272.53,481.11,316.6,462.83,309.17,481.0,318.06,477.93,322.13,488.17,321.01,483.59,329.71,479.88,269.94,467.94,246.2,492.62,257.45,477.03,290.69,500.52,260.22,516.61,285.74,521.85,245.35,503.94,220.78,537.08,187.4,598.75
labeled-data,Blender,cylinder_bw_cam4_Frame_0103.png,347.75,472.26,307.74,445.25,309.32,485.81,320.46,470.41,292.03,463.11,269.67,482.56,293.82,462.44,294.6,483.18,302.83,480.36,306.37,496.56,312.82,495.55,322.59,492.95,279.55,468.63,256.02,489.26,267.06,472.88,290.93,499.92,260.8,516.17,286.31,521.4,244.03,505.88,219.8,538.59,186.52,597.58
labeled-data,Blender,cylinder_bw_cam4_Frame_0104.png,341.83,477.58,310.29,443.73,318.56,481.7,320.46,470.41,290.18,463.39,268.61,481.46,294.16,462.64,293.82,481.67,304.92,480.04,307.19,495.59,312.62,498.1,322.53,495.79,269.99,458.64,270.67,484.4,286.97,472.69,288.37,493.32,274.68,510.43,300.34,509.87,247.81,505.7,230.9,540.96,220.27,598.41
labeled-data,Blender,cylinder_bw_cam4_Frame_0105.png,341.77,474.95,310.0,441.35,318.85,479.55,320.43,468.04,289.27,462.72,268.61,481.46,301.78,469.67,318.63,476.43,327.21,477.51,310.79,493.52,320.3,487.22,329.2,481.72,268.16,458.09,274.18,484.76,284.22,469.59,288.3,493.48,274.55,509.95,300.2,509.33,248.78,506.26,230.42,541.13,189.36,591.86
labeled-data,Blender,cylinder_bw_cam4_Frame_0106.png,318.79,415.27,277.0,427.48,294.91,460.64,300.13,436.12,269.78,460.19,268.3,478.58,297.15,439.54,316.7,437.75,317.59,427.87,303.48,465.04,320.45,471.26,327.52,463.13,271.35,454.66,274.05,483.25,286.83,464.26,296.87,493.95,272.14,514.79,297.31,511.24,256.32,503.68,236.25,528.77,198.56,581.16
labeled-data,Blender,cylinder_bw_cam4_Frame_0107.png,317.52,408.85,275.58,424.25,295.73,455.01,299.54,431.06,273.74,458.1,268.3,478.58,298.23,434.75,316.93,436.75,316.94,426.82,304.36,456.38,319.95,446.97,325.83,438.64,271.64,455.89,272.33,482.74,278.78,468.91,295.16,487.41,284.91,510.19,309.82,506.43,256.98,503.87,237.2,528.99,258.31,558.98
labeled-data,Blender,cylinder_bw_cam4_Frame_0108.png,337.53,441.45,298.4,448.98,339.73,468.88,324.64,456.68,296.27,459.71,272.41,480.63,298.84,466.19,315.35,468.17,316.98,463.27,320.09,472.83,330.32,487.8,337.59,490.52,274.91,472.61,247.99,493.49,248.82,476.18,283.28,505.83,250.05,517.61,274.61,526.32,250.23,506.48,243.13,535.55,207.14,582.69
labeled-data,Blender,cylinder_bw_cam5_Frame_0097.png,494.66,313.57,530.74,342.5,518.85,313.07,511.36,325.79,531.5,328.49,533.17,346.73,510.1,352.82,491.25,356.25,489.74,353.24,498.12,329.69,496.04,338.05,493.37,336.85,531.68,369.24,516.86,380.43,503.21,395.53,507.4,345.08,515.81,355.47,493.77,359.02,543.7,359.97,574.34,346.32,579.62,311.01
labeled-data,Blender,cylinder_bw_cam5_Frame_0098.png,462.52,391.31,506.19,380.38,476.69,353.1,481.85,377.07,509.75,352.38,529.08,351.07,505.77,381.99,490.32,387.82,485.33,394.09,478.54,354.08,481.46,368.83,476.03,376.77,523.07,367.86,541.62,376.32,532.78,393.6,519.49,350.46,547.36,346.97,525.52,346.62,549.3,348.56,570.56,331.11,617.3,312.96
labeled-data,Blender,cylinder_bw_cam5_Frame_0099.png,449.18,371.39,487.86,381.5,485.21,347.35,474.53,369.25,508.36,351.53,529.08,351.07,489.79,386.13,472.3,383.07,468.48,389.87,482.36,348.48,493.01,362.55,487.47,370.38,528.66,371.92,548.59,370.51,533.61,384.11,512.64,338.84,521.03,357.17,498.95,355.79,549.16,348.4,569.7,330.23,615.58,310.87
labeled-data,Blender,cylinder_bw_cam5_Frame_0100.png,385.52,323.43,369.01,340.91,411.05,335.9,388.86,336.96,401.85,346.2,415.98,369.7,380.67,353.77,390.59,367.82,386.86,363.79,410.14,352.57,405.64,338.01,401.13,343.1,400.95,363.23,400.49,389.49,383.5,380.55,429.48,367.06,437.91,396.61,439.9,383.65,435.13,395.04,469.13,409.6,529.32,425.32
labeled-data,Blender,cylinder_bw_cam5_Frame_0101.png,367.87,321.21,368.51,340.3,404.26,324.62,380.75,332.17,403.44,348.3,415.73,372.33,377.74,353.58,379.17,356.49,372.55,354.38,403.86,340.33,399.67,356.01,395.06,350.75,395.56,373.8,407.51,401.72,386.85,396.49,420.04,362.57,433.09,389.81,435.41,375.23,431.16,399.97,461.41,420.88,500.92,463.53
labeled-data,Blender,cylinder_bw_cam5_Frame_0102.png,396.52,319.24,379.71,330.21,421.9,329.17,399.35,330.09,407.01,344.33,416.24,369.85,385.47,349.51,392.23,364.9,387.11,361.62,409.51,348.39,395.44,357.41,391.15,352.05,392.47,380.84,410.94,405.86,389.57,401.66,424.73,367.84,435.81,394.92,437.14,380.03,431.86,397.43,463.92,416.94,524.46,438.86
labeled-data,Blender,cylinder_bw_cam5_Frame_0103.png,394.57,329.72,378.33,344.51,420.81,344.47,397.67,343.22,408.74,345.48,417.11,372.51,387.53,364.01,394.99,373.78,389.51,370.66,420.31,357.22,408.97,362.33,404.97,356.82,397.71,369.83,407.02,398.86,385.35,395.83,423.84,367.93,435.31,394.56,436.62,379.68,431.7,400.52,464.53,418.57,526.56,436.08
labeled-data,Blender,cylinder_bw_cam5_Frame_0104.png,392.58,340.42,378.4,341.23,420.06,335.03,397.67,343.22,411.24,344.74,417.96,371.39,387.91,363.25,395.37,373.54,389.61,370.7,420.47,355.57,411.39,362.67,407.65,357.11,395.75,368.42,401.29,389.61,382.8,382.52,430.18,357.38,428.41,385.44,423.92,370.8,430.06,399.09,465.17,411.55,526.55,409.63
labeled-data,Blender,cylinder_bw_cam5_Frame_0105.png,392.4,338.11,378.77,338.76,420.41,332.49,397.85,340.8,411.69,344.31,417.96,371.39,388.91,363.2,391.87,356.06,391.28,351.19,413.54,357.55,399.66,357.74,394.96,350.69,395.56,369.35,399.91,386.47,379.58,381.85,430.35,357.42,427.98,385.48,423.45,370.83,430.71,398.29,465.09,412.18,520.41,435.11
labeled-data,Blender,cylinder_bw_cam5_Frame_0106.png,390.65,297.39,386.22,340.9,426.28,325.2,400.01,321.58,420.72,347.09,418.1,368.64,385.15,340.67,380.24,328.59,375.63,322.43,415.4,333.5,412.38,330.83,407.95,322.43,390.92,367.26,400.69,386.48,379.56,383.26,423.21,358.6,432.33,387.75,424.78,373.44,427.23,393.48,461.87,398.87,522.53,414.95
labeled-data,Blender,cylinder_bw_cam5_Frame_0107.png,389.62,292.89,388.09,336.99,427.21,318.45,400.61,316.54,417.59,345.15,418.1,368.64,384.84,334.45,381.01,327.68,375.83,322.0,416.27,323.85,404.12,315.37,400.96,306.39,390.81,367.49,401.05,386.09,379.17,384.64,423.86,352.9,426.66,379.48,419.04,365.46,427.53,392.88,462.13,398.09,502.06,370.1
labeled-data,Blender,cylinder_bw_cam5_Frame_0108.png,358.96,337.76,380.23,352.9,399.56,327.32,380.36,342.55,400.45,346.77,415.98,369.7,383.73,365.58,380.12,360.24,372.34,360.78,402.3,341.64,407.22,344.62,404.56,344.76,396.07,378.7,412.8,403.58,389.93,407.29,429.2,373.99,440.96,398.44,442.55,387.12,437.23,391.01,474.44,387.46,534.71,396.22
labeled-data,Blender,cylinder_bw_cam6_Frame_0097.png,175.44,258.35,146.95,260.65,145.87,290.59,159.33,272.03,136.3,293.07,134.18,312.96,163.09,278.69,181.11,283.99,183.29,276.57,168.27,294.87,174.25,280.77,178.04,272.37,141.9,298.68,154.86,324.51,170.91,315.44,156.99,322.04,146.03,346.11,168.36,346.76,122.38,333.05,87.69,338.57,64.99,366.36
labeled-data,Blender,cylinder_bw_cam6_Frame_0098.png,210.09,298.29,170.08,291.12,189.62,312.65,189.65,304.08,160.22,300.3,138.41,315.78,168.13,308.77,180.55,317.12,188.64,315.13,187.56,315.41,185.9,322.43,191.93,324.24,148.69,309.35,128.66,327.61,143.69,315.14,142.52,340.55,112.84,346.11,132.4,356.56,114.12,333.95,84.21,351.07,25.29,367.48
labeled-data,Blender,cylinder_bw_cam6_Frame_0099.png,217.96,314.02,186.97,290.58,179.98,316.11,194.43,309.98,161.11,301.72,138.41,315.78,181.36,316.76,196.85,320.09,202.04,316.66,180.92,328.34,173.23,326.23,179.45,328.08,143.38,313.5,120.37,331.54,137.32,326.03,149.85,326.25,141.28,345.76,161.35,354.12,114.21,334.02,84.77,351.4,26.06,368.57
labeled-data,Blender,cylinder_bw_cam6_Frame_0100.png,272.18,361.04,291.59,326.64,249.71,327.15,270.92,340.38,261.21,306.55,250.36,299.18,280.58,330.57,272.41,334.12,274.54,341.31,250.86,340.85,254.52,336.16,259.17,339.26,264.45,290.99,263.68,305.2,279.91,318.79,235.89,315.63,231.11,310.17,226.41,327.96,235.81,292.87,208.75,281.55,163.09,260.74
labeled-data,Blender,cylinder_bw_cam6_Frame_0101.png,290.58,358.33,292.33,320.02,254.95,334.32,278.83,339.78,259.56,310.07,250.58,301.81,283.53,328.91,280.18,344.86,286.31,349.57,256.19,339.68,261.05,346.36,264.8,352.86,269.3,309.35,259.24,305.5,277.93,313.78,244.34,316.4,234.96,313.54,229.53,330.16,239.51,295.91,216.4,284.36,192.91,255.67
labeled-data,Blender,cylinder_bw_cam6_Frame_0102.png,260.22,363.61,280.47,326.86,238.18,328.32,259.8,341.24,256.07,307.2,250.11,299.47,275.34,333.2,270.87,338.43,273.94,344.27,251.41,338.91,266.22,345.46,268.31,351.36,272.33,304.86,258.14,300.51,276.01,309.09,240.06,319.59,233.26,309.0,228.88,325.7,238.88,293.69,213.6,285.67,166.64,274.88
labeled-data,Blender,cylinder_bw_cam6_Frame_0103.png,263.86,351.96,283.12,316.52,241.64,319.38,263.19,331.34,255.15,299.39,249.68,298.11,275.23,318.47,266.93,330.06,272.72,335.64,242.47,328.16,252.72,340.96,255.71,347.63,266.6,307.35,262.8,304.77,279.28,313.55,240.83,319.97,233.85,309.52,229.3,326.03,239.18,294.87,213.21,286.02,164.98,271.94
labeled-data,Blender,cylinder_bw_cam6_Frame_0104.png,266.41,355.39,282.89,316.5,241.29,321.2,263.19,331.34,252.96,296.61,249.37,296.26,274.8,318.79,266.51,330.44,271.91,335.83,242.22,327.56,250.47,340.91,253.12,347.72,269.38,293.93,264.11,310.9,282.08,323.45,235.15,307.2,237.84,317.02,239.69,334.01,238.06,295.44,210.94,292.55,157.93,285.5
labeled-data,Blender,cylinder_bw_cam6_Frame_0105.png,266.59,352.97,282.55,313.75,240.91,319.05,263.02,328.91,252.62,295.15,249.39,296.44,273.57,325.79,268.86,340.76,268.94,347.81,248.57,333.71,261.67,345.32,265.11,349.73,269.71,292.59,266.96,312.98,283.33,325.04,234.99,307.16,238.93,316.95,240.16,333.85,241.81,298.42,211.09,292.55,169.73,273.33
labeled-data,Blender,cylinder_bw_cam6_Frame_0106.png,270.26,284.1,277.7,276.36,238.05,284.16,262.71,285.87,246.23,275.63,249.78,298.15,277.32,299.1,280.68,311.68,285.1,307.8,247.55,301.7,248.66,319.25,252.31,319.42,274.61,295.38,264.51,314.92,283.5,323.51,240.78,318.15,235.33,316.53,239.23,332.89,242.14,302.01,213.07,287.19,165.99,266.56
labeled-data,Blender,cylinder_bw_cam6_Frame_0107.png,271.38,278.18,276.05,271.19,237.06,278.7,262.22,280.38,248.07,277.83,247.34,293.78,277.49,295.25,279.89,311.5,284.89,307.63,246.61,293.46,256.87,303.33,259.43,301.42,272.04,294.82,264.13,315.18,283.99,322.15,240.36,310.71,238.92,323.7,243.31,340.33,243.59,301.51,212.69,287.6,172.49,289.2
labeled-data,Blender,cylinder_bw_cam6_Frame_0108.png,300.73,347.52,281.9,313.11,259.52,339.36,280.01,335.76,262.68,305.36,250.36,299.18,278.65,326.14,281.31,341.25,288.95,344.33,258.65,329.37,252.75,345.01,254.68,354.29,269.95,308.86,256.76,300.09,276.35,303.08,236.71,316.73,230.04,300.79,225.28,319.38,233.4,294.06,200.61,285.95,153.42,261.15
labeled-data,Blender,cylinder_bw_cam7_Frame_0097.png,160.41,354.8,127.36,374.59,122.33,380.45,140.15,373.77,110.47,393.2,103.41,423.36,143.87,397.38,161.81,403.64,165.42,395.24,146.38,395.57,155.08,389.1,160.61,381.23,117.23,422.97,123.59,455.74,143.99,458.16,128.22,430.56,110.26,461.07,136.68,464.31,84.77,451.54,43.05,447.03,10.25,445.9
labeled-data,Blender,cylinder_bw_cam7_Frame_0098.png,192.05,438.8,146.04,425.22,167.43,427.44,168.13,435.28,135.56,415.69,107.58,428.95,141.82,442.46,156.38,454.07,163.52,455.67,164.6,430.68,161.18,447.4,167.76,454.54,120.53,434.34,94.23,457.09,111.24,458.33,107.41,451.97,71.01,454.78,92.06,464.77,75.33,444.25,36.41,447.51,-38.18,448.57
labeled-data,Blender,cylinder_bw_cam7_Frame_0099.png,199.68,441.05,167.91,424.63,155.9,426.67,172.94,435.81,136.37,416.4,107.58,428.95,156.15,454.49,174.05,454.75,180.07,456.13,155.03,438.86,145.9,446.75,152.69,454.0,111.59,441.45,82.18,457.47,104.26,460.05,119.33,429.99,104.58,461.96,127.03,469.27,75.42,444.19,37.04,447.14,-37.46,447.88
labeled-data,Blender,cylinder_bw_cam7_Frame_0100.png,260.41,450.98,285.05,431.85,236.09,428.69,260.08,441.84,250.86,417.16,239.67,427.02,272.77,444.91,260.77,458.35,263.93,462.02,235.98,453.79,240.94,438.62,246.11,445.31,255.41,413.45,258.05,447.77,268.53,452.62,220.45,439.7,215.43,453.73,207.71,462.83,223.42,436.47,192.21,433.77,143.37,422.85
labeled-data,Blender,cylinder_bw_cam7_Frame_0101.png,282.69,446.62,286.19,425.31,241.83,426.9,269.49,437.65,248.68,421.8,239.19,427.38,276.66,442.15,271.96,461.34,279.18,464.72,242.6,443.66,247.61,461.71,251.7,464.23,258.61,435.67,245.43,448.5,269.2,457.12,230.3,437.4,219.17,452.62,211.32,459.32,224.48,441.35,200.36,442.94,176.63,437.71
labeled-data,Blender,cylinder_bw_cam7_Frame_0102.png,245.88,450.05,272.14,424.26,222.62,424.82,246.92,437.45,244.92,416.46,239.47,425.43,265.73,444.28,258.16,460.02,263.07,463.73,237.64,448.99,252.89,461.57,256.63,464.16,266.35,440.76,240.94,452.56,267.18,455.74,224.92,444.0,217.75,451.54,210.96,458.16,223.75,440.08,197.09,441.95,144.68,443.68
labeled-data,Blender,cylinder_bw_cam7_Frame_0103.png,250.96,447.28,275.61,425.07,227.2,427.67,251.49,437.89,244.45,410.25,236.85,428.69,266.11,440.71,256.76,458.18,261.95,461.88,227.13,444.89,238.15,460.77,241.2,463.41,254.91,431.07,249.94,453.66,270.8,456.48,225.85,444.39,218.18,451.62,211.41,458.25,226.5,442.89,196.56,443.23,143.37,439.31
labeled-data,Blender,cylinder_bw_cam7_Frame_0104.png,253.6,458.86,275.37,422.75,226.8,422.61,251.45,437.91,242.17,407.29,235.61,424.75,266.1,439.88,256.42,456.94,261.85,461.86,226.91,443.16,235.34,461.15,238.0,463.86,261.09,420.06,250.84,448.9,271.57,458.94,220.61,425.32,223.04,453.27,223.03,460.07,227.51,442.01,193.32,445.5,133.76,437.56
labeled-data,Blender,cylinder_bw_cam7_Frame_0105.png,254.03,454.73,275.13,418.51,226.61,418.84,251.45,433.88,241.91,405.71,239.19,425.66,263.31,446.35,257.74,456.37,257.01,459.58,233.81,450.45,247.89,462.09,252.29,461.09,260.15,420.24,254.39,451.54,275.07,458.73,220.43,425.31,223.54,453.16,223.61,459.94,225.78,443.16,193.48,445.87,148.54,440.13
labeled-data,Blender,cylinder_bw_cam7_Frame_0106.png,263.19,364.13,271.45,387.21,226.66,383.44,254.34,382.4,236.86,389.92,239.23,418.18,269.85,406.74,273.18,409.46,278.51,401.67,235.76,404.12,235.62,417.82,239.98,411.86,265.58,421.14,253.58,451.82,275.33,458.15,226.06,436.34,219.15,454.12,222.54,460.78,228.09,444.3,196.66,432.84,145.93,422.65
labeled-data,Blender,cylinder_bw_cam7_Frame_0107.png,264.83,356.28,269.84,380.38,226.15,374.35,254.18,374.44,238.95,392.46,237.47,420.01,270.32,399.15,272.29,408.65,278.28,401.21,235.54,390.35,246.56,392.77,249.76,384.69,265.71,421.29,253.11,451.83,275.97,457.73,226.37,425.52,222.98,455.82,226.81,462.57,227.66,444.19,196.19,432.76,150.86,417.09
labeled-data,Blender,cylinder_bw_cam7_Frame_0108.png,295.11,449.22,274.27,427.74,246.77,433.59,271.0,441.58,252.62,416.48,239.81,426.59,270.76,447.95,271.52,459.94,280.29,463.64,246.29,434.91,238.0,451.96,239.52,461.11,261.06,439.19,243.69,449.3,265.61,453.76,221.18,445.38,214.62,445.61,207.28,456.62,218.93,434.46,182.87,424.81,133.28,407.24
labeled-data,Blender,cylinder_bw_cam8_Frame_0097.png,532.46,389.72,566.66,409.45,521.81,410.35,539.4,407.22,536.41,422.06,537.42,449.66,554.03,432.35,545.49,440.52,547.6,432.69,521.91,427.44,536.2,423.78,539.74,416.9,562.71,456.42,548.77,486.04,558.98,495.01,519.93,457.68,516.35,481.82,508.23,488.59,539.29,472.77,540.81,459.78,504.08,450.4
labeled-data,Blender,cylinder_bw_cam8_Frame_0098.png,549.89,483.95,564.98,463.18,517.7,461.26,543.52,473.88,539.83,447.71,535.8,457.58,555.99,476.45,547.09,491.22,551.3,495.4,517.46,463.88,525.03,481.12,527.2,490.14,549.57,463.49,548.71,478.04,568.78,489.94,520.16,473.02,519.1,474.5,508.56,479.99,537.39,462.02,515.26,460.35,520.54,448.62
labeled-data,Blender,cylinder_bw_cam8_Frame_0099.png,517.44,481.65,558.62,465.99,515.21,458.0,530.42,472.97,537.72,448.23,537.32,455.09,544.57,491.08,532.9,493.03,538.41,497.1,506.88,468.11,521.18,477.18,524.58,487.35,551.66,468.8,553.69,479.79,557.26,487.95,515.99,455.86,519.49,486.71,503.91,490.13,528.76,461.03,519.45,461.46,525.48,442.2
labeled-data,Blender,cylinder_bw_cam8_Frame_0100.png,414.91,483.41,442.15,476.55,462.51,466.42,441.05,480.41,479.5,460.49,510.47,473.08,455.98,489.97,469.69,504.73,459.65,506.92,464.54,491.89,454.26,475.34,453.74,483.02,503.86,462.7,513.37,499.07,487.34,505.11,503.38,481.28,534.21,502.68,512.55,505.26,544.39,486.83,579.11,484.01,628.97,469.89
labeled-data,Blender,cylinder_bw_cam8_Frame_0101.png,404.03,482.17,446.29,470.74,445.11,462.2,433.1,476.72,479.42,464.93,510.47,477.62,455.34,488.95,446.19,505.0,436.97,508.17,453.46,481.7,457.31,501.29,446.17,502.09,495.28,488.93,528.01,507.65,505.84,515.28,494.25,480.04,524.19,500.18,502.37,500.14,544.25,494.44,582.95,497.18,654.12,498.96
